zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
23418,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23356,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23358,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23359,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23442,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23440,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23441,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23398,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23399,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23396,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
23341,84,A & N Electric Coop,VA,Bundled,Cooperative,0.11273859717552952,0.09135171741250407,0.12027638828624525
62360,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62376,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62375,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62373,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
61452,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
61455,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62320,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62379,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62359,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62319,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62314,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62316,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62311,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62312,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62618,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62611,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62343,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62340,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62346,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62347,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62344,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62345,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62349,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62378,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62624,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62339,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62338,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62365,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62367,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62681,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
61440,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62351,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62353,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62305,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62324,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62325,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
62665,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10294258235980192,0,0.14708111513911845
53952,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53955,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53954,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53959,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54646,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53956,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53590,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53594,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53901,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54923,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54921,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53930,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53933,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53932,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53934,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53936,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54970,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54976,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53964,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53965,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53960,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54941,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54943,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54494,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53916,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53910,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53913,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53559,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53948,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53949,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53944,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53946,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54968,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54966,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54965,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54960,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54930,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54984,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54981,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54982,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53923,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53920,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53926,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
53925,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54909,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54613,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
54457,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12229566884187679,0.08557009345794392,0.15718868474773987
45167,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45101,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45663,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45660,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45661,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45616,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45697,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45693,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45646,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45168,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45133,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45671,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45679,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45657,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45144,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45115,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45652,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45650,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
45684,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11315133788321959,0,0.1391286133221617
14065,122,Village of Arcade - (NY),NY,Bundled,Municipal,0.046001638414518875,0.04318349688720059,0.05420243298751909
14042,122,Village of Arcade - (NY),NY,Bundled,Municipal,0.046001638414518875,0.04318349688720059,0.05420243298751909
14009,122,Village of Arcade - (NY),NY,Bundled,Municipal,0.046001638414518875,0.04318349688720059,0.05420243298751909
31647,123,City of Adel- (GA),GA,Bundled,Municipal,0.1438887885899982,0.08982816665693658,0.14006766198426124
31620,123,City of Adel- (GA),GA,Bundled,Municipal,0.1438887885899982,0.08982816665693658,0.14006766198426124
56110,150,Adrian Public Utilities Comm,MN,Bundled,Municipal,0.11382658185470372,0.13666666666666666,0.11468812877263582
56256,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56252,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56289,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56207,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56208,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56235,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56231,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56262,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56267,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56265,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56215,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56248,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56249,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56244,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56339,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56271,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56276,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56278,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56226,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56227,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56225,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
56221,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06821100075993816,0.0833071988595866,0.11388440268193609
29042,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29821,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29824,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29829,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29137,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29138,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29070,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29845,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29853,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29850,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29856,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29108,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29105,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29107,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29113,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29809,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29801,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29803,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29804,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29805,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29851,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29831,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29832,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29839,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29838,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29127,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29123,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29129,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29003,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29006,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29860,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29039,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29038,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29037,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29666,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29146,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29828,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29817,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29847,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29841,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29842,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29848,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29118,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29112,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29115,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29835,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29834,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29160,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29166,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
29164,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.12851435950491236,0.07159904534606205,0.13096931381965804
32615,201,City of Alachua - (FL),FL,Bundled,Municipal,0.11727394550443494,0,0.12843080486392588
94130,207,City of Alameda,CA,Bundled,Municipal,0.14994729389197284,0,0.15307875066105722
94501,207,City of Alameda,CA,Bundled,Municipal,0.14994729389197284,0,0.15307875066105722
99756,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99754,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99753,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99752,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99750,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99785,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99590,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99620,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99558,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99784,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99783,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99730,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99739,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99769,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99760,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99761,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99765,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99578,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99563,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99666,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99662,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99763,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99771,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99770,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99758,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99552,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99554,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99559,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99742,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99745,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99747,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99748,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99749,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99665,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99585,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99581,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99589,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99630,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99632,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99778,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99772,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99604,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99602,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99684,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99576,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99658,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99650,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99651,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
99657,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.48548757170172085,0,0.5655964348112323
